#NEEM ice core high resolution water isotope record
#Simplified version of the dataset https://doi.org/10.1594/PANGAEA.925552
#published in 
Depth	age_GICC05	age_GICC05_modelext	age_AICC12	GICC05_MCE	d18	dD	1-sigma_of_run_d18	1-sigma_of_run_dD	accuracy_check_offset_d18	accuracy_check_offset_dD
1222.35	8.137670	-999.990000	-999.990000	45.000000	-33.567	-260.26	0.02453	0.25678	-0.00152	-0.18002
1222.40	8.138330	-999.990000	-999.990000	45.000000	-33.419	-260.26	0.02453	0.25678	-0.00152	-0.18002
1222.45	8.139190	-999.990000	-999.990000	45.000000	-31.351	-241.73	0.02453	0.25678	-0.00152	-0.18002
1222.50	8.139780	-999.990000	-999.990000	45.000000	-33.265	-258.29	0.02453	0.25678	-0.00152	-0.18002
1222.55	8.140370	-999.990000	-999.990000	45.000000	-34.240	-265.74	0.02453	0.25678	-0.00152	-0.18002
1222.60	8.140960	-999.990000	-999.990000	45.000000	-33.699	-261.29	0.02453	0.25678	-0.00152	-0.18002
1222.65	8.141520	-999.990000	-999.990000	45.000000	-32.733	-252.91	0.02453	0.25678	-0.00152	-0.18002
1222.70	8.142080	-999.990000	-999.990000	46.000000	-33.045	-254.87	0.02453	0.25678	-0.00152	-0.18002
1222.75	8.142650	-999.990000	-999.990000	46.000000	-33.382	-257.26	0.02453	0.25678	-0.00152	-0.18002
1222.80	8.143210	-999.990000	-999.990000	46.000000	-33.351	-256.38	0.02453	0.25678	-0.00152	-0.18002
1222.85	8.143780	-999.990000	-999.990000	46.000000	-34.634	-266.85	0.02453	0.25678	-0.00152	-0.18002
1222.90	8.144270	-999.990000	-999.990000	46.000000	-34.965	-269.91	0.02453	0.25678	-0.00152	-0.18002
1222.95	8.144720	-999.990000	-999.990000	46.000000	-34.908	-269.07	0.02453	0.25678	-0.00152	-0.18002
1223.00	8.145190	-999.990000	-999.990000	46.000000	-35.079	-270.42	0.02453	0.25678	-0.00152	-0.18002
1223.05	8.145700	-999.990000	-999.990000	46.000000	-36.112	-280.92	0.02453	0.25678	-0.00152	-0.18002
1223.10	8.146240	-999.990000	-999.990000	46.000000	-34.876	-271.04	0.02453	0.25678	-0.00152	-0.18002
1223.15	8.146810	-999.990000	-999.990000	46.000000	-33.802	-261.04	0.02453	0.25678	-0.00152	-0.18002
1223.20	8.147460	-999.990000	-999.990000	46.000000	-33.018	-254.70	0.00553	0.22109	-0.00320	0.02740
1223.25	8.148110	-999.990000	-999.990000	46.000000	-32.160	-248.37	0.00553	0.22109	-0.00320	0.02740
1223.30	8.148630	-999.990000	-999.990000	46.000000	-31.596	-243.70	0.00553	0.22109	-0.00320	0.02740
1223.35	8.149160	-999.990000	-999.990000	46.000000	-32.703	-253.82	0.00553	0.22109	-0.00320	0.02740
1223.40	8.149730	-999.990000	-999.990000	46.000000	-33.880	-263.95	0.00553	0.22109	-0.00320	0.02740
1223.45	8.150360	-999.990000	-999.990000	46.000000	-33.581	-259.58	0.00553	0.22109	-0.00320	0.02740
1223.50	8.151030	-999.990000	-999.990000	46.000000	-33.758	-262.28	0.00553	0.22109	-0.00320	0.02740
1223.55	8.151440	-999.990000	-999.990000	46.000000	-33.536	-259.24	0.00553	0.22109	-0.00320	0.02740
1223.60	8.151860	-999.990000	-999.990000	46.000000	-33.598	-258.03	0.00553	0.22109	-0.00320	0.02740
1223.65	8.152270	-999.990000	-999.990000	46.000000	-34.504	-266.62	0.00553	0.22109	-0.00320	0.02740
1223.70	8.152690	-999.990000	-999.990000	46.000000	-34.492	-264.79	0.00553	0.22109	-0.00320	0.02740
1223.75	8.153260	-999.990000	-999.990000	46.000000	-34.764	-269.77	0.00553	0.22109	-0.00320	0.02740
1223.80	8.154180	-999.990000	-999.990000	46.000000	-32.399	-250.43	0.00553	0.22109	-0.00320	0.02740
1223.85	8.154800	-999.990000	-999.990000	46.000000	-31.478	-243.24	0.00553	0.22109	-0.00320	0.02740
1223.90	8.155700	-999.990000	-999.990000	46.000000	-33.653	-260.75	0.00553	0.22109	-0.00320	0.02740
1223.95	8.156490	-999.990000	-999.990000	46.000000	-35.336	-275.10	0.00553	0.22109	-0.00320	0.02740
1224.00	8.157130	-999.990000	-999.990000	46.000000	-35.161	-271.90	0.00553	0.22109	-0.00320	0.02740
1224.05	8.157600	-999.990000	-999.990000	46.000000	-34.707	-268.18	0.00553	0.22109	-0.00320	0.02740
1224.10	8.158140	-999.990000	-999.990000	46.000000	-33.635	-257.93	0.00553	0.22109	-0.00320	0.02740
1224.15	8.158910	-999.990000	-999.990000	46.000000	-34.582	-267.02	0.00553	0.22109	-0.00320	0.02740
1224.20	8.159920	-999.990000	-999.990000	46.000000	-35.595	-274.87	0.00553	0.22109	-0.00320	0.02740
1224.25	8.160520	-999.990000	-999.990000	46.000000	-35.163	-272.19	0.00553	0.22109	-0.00320	0.02740
1224.30	8.161080	-999.990000	-999.990000	46.000000	-33.385	-257.41	0.00553	0.22109	-0.00320	0.02740
1224.35	8.161600	-999.990000	-999.990000	46.000000	-32.457	-250.93	0.00553	0.22109	-0.00320	0.02740
1224.40	8.162110	-999.990000	-999.990000	46.000000	-32.468	-250.81	0.00553	0.22109	-0.00320	0.02740
1224.45	8.162590	-999.990000	-999.990000	46.000000	-32.856	-253.93	0.00553	0.22109	-0.00320	0.02740
1224.50	8.163090	-999.990000	-999.990000	46.000000	-33.911	-262.59	0.00553	0.22109	-0.00320	0.02740
1224.55	8.163790	-999.990000	-999.990000	46.000000	-34.025	-262.81	0.00553	0.22109	-0.00320	0.02740
1224.60	8.164610	-999.990000	-999.990000	46.000000	-33.601	-258.69	0.00553	0.22109	-0.00320	0.02740
1224.65	8.165580	-999.990000	-999.990000	46.000000	-34.077	-262.92	0.00553	0.22109	-0.00320	0.02740
1224.70	8.166530	-999.990000	-999.990000	46.000000	-33.890	-261.28	0.00553	0.22109	-0.00320	0.02740
1224.75	8.167210	-999.990000	-999.990000	46.000000	-32.016	-245.12	0.00553	0.22109	-0.00320	0.02740
1224.80	8.167650	-999.990000	-999.990000	46.000000	-30.974	-236.23	0.00553	0.22109	-0.00320	0.02740
1224.85	8.168170	-999.990000	-999.990000	46.000000	-33.189	-256.52	0.00553	0.22109	-0.00320	0.02740
1224.90	8.168950	-999.990000	-999.990000	46.000000	-34.835	-270.50	0.00553	0.22109	-0.00320	0.02740
1224.95	8.169650	-999.990000	-999.990000	46.000000	-34.252	-263.58	0.00553	0.22109	-0.00320	0.02740
1225.00	8.170440	-999.990000	-999.990000	46.000000	-35.490	-275.42	0.00553	0.22109	-0.00320	0.02740
1225.05	8.171190	-999.990000	-999.990000	46.000000	-35.554	-276.16	0.00553	0.22109	-0.00320	0.02740
1225.10	8.171710	-999.990000	-999.990000	46.000000	-34.577	-267.64	0.00553	0.22109	-0.00320	0.02740
1225.15	8.172300	-999.990000	-999.990000	46.000000	-35.405	-274.24	0.00553	0.22109	-0.00320	0.02740
1225.20	8.172990	-999.990000	-999.990000	46.000000	-35.793	-276.54	0.00553	0.22109	-0.00320	0.02740
1225.25	8.173470	-999.990000	-999.990000	46.000000	-35.007	-270.22	0.00553	0.22109	-0.00320	0.02740
1225.30	8.173950	-999.990000	-999.990000	46.000000	-35.385	-273.41	0.00553	0.22109	-0.00320	0.02740
1225.35	8.174470	-999.990000	-999.990000	46.000000	-35.333	-272.57	0.00553	0.22109	-0.00320	0.02740
1225.40	8.174980	-999.990000	-999.990000	46.000000	-36.079	-279.49	0.00553	0.22109	-0.00320	0.02740
1225.45	8.175550	-999.990000	-999.990000	46.000000	-36.569	-284.50	0.00553	0.22109	-0.00320	0.02740
1225.50	8.176250	-999.990000	-999.990000	46.000000	-34.965	-270.77	0.00553	0.22109	-0.00320	0.02740
1225.55	8.177350	-999.990000	-999.990000	46.000000	-33.803	-259.69	0.00553	0.22109	-0.00320	0.02740
1225.60	8.178170	-999.990000	-999.990000	46.000000	-34.459	-266.27	0.00553	0.22109	-0.00320	0.02740
1225.65	8.178790	-999.990000	-999.990000	46.000000	-35.417	-273.73	0.00553	0.22109	-0.00320	0.02740
1225.70	8.179520	-999.990000	-999.990000	46.000000	-35.305	-272.28	0.00553	0.22109	-0.00320	0.02740
1225.75	8.180390	-999.990000	-999.990000	46.000000	-35.563	-275.66	0.00553	0.22109	-0.00320	0.02740
1225.80	8.181230	-999.990000	-999.990000	46.000000	-35.414	-275.88	0.00553	0.22109	-0.00320	0.02740
1225.85	8.181800	-999.990000	-999.990000	46.000000	-34.898	-270.58	0.00553	0.22109	-0.00320	0.02740
1225.90	8.182400	-999.990000	-999.990000	46.000000	-34.970	-271.30	0.00553	0.22109	-0.00320	0.02740
1225.95	8.183020	-999.990000	-999.990000	46.000000	-34.438	-267.25	0.02733	0.25765	0.00100	-0.01882
1226.00	8.183500	-999.990000	-999.990000	46.000000	-33.860	-261.45	0.02733	0.25765	0.00100	-0.01882
1226.05	8.183980	-999.990000	-999.990000	46.000000	-35.033	-270.32	0.02733	0.25765	0.00100	-0.01882
1226.10	8.184450	-999.990000	-999.990000	46.000000	-35.941	-278.34	0.02733	0.25765	0.00100	-0.01882
1226.15	8.184930	-999.990000	-999.990000	46.000000	-35.924	-280.41	0.02733	0.25765	0.00100	-0.01882
1226.20	8.185380	-999.990000	-999.990000	46.000000	-34.905	-270.05	0.02733	0.25765	0.00100	-0.01882
1226.25	8.185830	-999.990000	-999.990000	46.000000	-35.310	-273.25	0.02733	0.25765	0.00100	-0.01882
1226.30	8.186290	-999.990000	-999.990000	46.000000	-36.051	-279.55	0.02733	0.25765	0.00100	-0.01882
1226.35	8.186770	-999.990000	-999.990000	46.000000	-35.770	-276.84	0.02733	0.25765	0.00100	-0.01882
1226.40	8.187360	-999.990000	-999.990000	46.000000	-35.362	-274.13	0.02733	0.25765	0.00100	-0.01882
1226.45	8.188050	-999.990000	-999.990000	46.000000	-33.479	-257.73	0.02733	0.25765	0.00100	-0.01882
1226.50	8.188740	-999.990000	-999.990000	46.000000	-32.011	-244.84	0.02733	0.25765	0.00100	-0.01882
1226.55	8.189430	-999.990000	-999.990000	46.000000	-33.321	-257.49	0.02733	0.25765	0.00100	-0.01882
1226.60	8.190070	-999.990000	-999.990000	46.000000	-34.967	-272.32	0.02733	0.25765	0.00100	-0.01882
1226.65	8.190490	-999.990000	-999.990000	46.000000	-33.794	-261.04	0.02733	0.25765	0.00100	-0.01882
1226.70	8.190900	-999.990000	-999.990000	46.000000	-32.713	-251.76	0.02733	0.25765	0.00100	-0.01882
1226.75	8.191600	-999.990000	-999.990000	46.000000	-33.893	-262.49	0.02733	0.25765	0.00100	-0.01882
1226.80	8.192210	-999.990000	-999.990000	46.000000	-33.745	-258.66	0.02733	0.25765	0.00100	-0.01882
1226.85	8.192660	-999.990000	-999.990000	46.000000	-35.020	-269.11	0.02733	0.25765	0.00100	-0.01882
1226.90	8.193240	-999.990000	-999.990000	46.000000	-36.713	-282.99	0.02733	0.25765	0.00100	-0.01882
1226.95	8.194130	-999.990000	-999.990000	46.000000	-37.471	-288.84	0.02733	0.25765	0.00100	-0.01882
1227.00	8.194610	-999.990000	-999.990000	46.000000	-35.882	-275.84	0.02733	0.25765	0.00100	-0.01882
1227.05	8.195110	-999.990000	-999.990000	47.000000	-35.785	-276.58	0.02733	0.25765	0.00100	-0.01882
1227.10	8.195730	-999.990000	-999.990000	47.000000	-35.805	-277.29	0.02733	0.25765	0.00100	-0.01882
1227.15	8.196590	-999.990000	-999.990000	47.000000	-35.839	-277.91	0.02733	0.25765	0.00100	-0.01882
1227.20	8.197540	-999.990000	-999.990000	47.000000	-35.018	-269.88	0.02733	0.25765	0.00100	-0.01882
1227.25	8.198500	-999.990000	-999.990000	47.000000	-34.544	-267.09	0.02733	0.25765	0.00100	-0.01882
1227.30	8.199400	-999.990000	-999.990000	47.000000	-33.951	-262.68	0.02733	0.25765	0.00100	-0.01882
1227.35	8.200180	-999.990000	-999.990000	47.000000	-33.004	-253.46	0.02733	0.25765	0.00100	-0.01882
1227.40	8.200950	-999.990000	-999.990000	47.000000	-32.590	-251.19	0.02733	0.25765	0.00100	-0.01882
1227.45	8.201650	-999.990000	-999.990000	47.000000	-32.797	-253.34	0.02733	0.25765	0.00100	-0.01882
1227.50	8.202510	-999.990000	-999.990000	47.000000	-33.543	-258.62	0.02733	0.25765	0.00100	-0.01882
1227.55	8.203270	-999.990000	-999.990000	47.000000	-35.017	-270.46	0.02733	0.25765	0.00100	-0.01882
1227.60	8.203790	-999.990000	-999.990000	47.000000	-37.062	-289.62	0.02733	0.25765	0.00100	-0.01882
1227.65	8.204310	-999.990000	-999.990000	47.000000	-36.834	-286.10	0.02733	0.25765	0.00100	-0.01882
1227.70	8.204830	-999.990000	-999.990000	47.000000	-36.190	-279.19	0.02733	0.25765	0.00100	-0.01882
1227.75	8.205350	-999.990000	-999.990000	47.000000	-37.339	-291.62	0.02733	0.25765	0.00100	-0.01882
1227.80	8.205870	-999.990000	-999.990000	47.000000	-35.694	-276.09	0.02733	0.25765	0.00100	-0.01882
1227.85	8.206920	-999.990000	-999.990000	47.000000	-35.014	-271.06	0.02733	0.25765	0.00100	-0.01882
1227.90	8.207730	-999.990000	-999.990000	47.000000	-35.270	-272.58	0.02733	0.25765	0.00100	-0.01882
1227.95	8.208510	-999.990000	-999.990000	47.000000	-34.755	-267.38	0.02733	0.25765	0.00100	-0.01882
1228.00	8.209180	-999.990000	-999.990000	47.000000	-33.513	-258.16	0.02733	0.25765	0.00100	-0.01882
1228.05	8.209650	-999.990000	-999.990000	47.000000	-36.627	-284.36	0.02733	0.25765	0.00100	-0.01882
1228.10	8.210170	-999.990000	-999.990000	47.000000	-36.675	-284.35	0.02733	0.25765	0.00100	-0.01882
1228.15	8.210790	-999.990000	-999.990000	47.000000	-35.764	-276.06	0.04066	0.23219	0.01159	-0.02591
1228.20	8.211590	-999.990000	-999.990000	47.000000	-35.439	-273.55	0.04066	0.23219	0.01159	-0.02591
1228.25	8.212420	-999.990000	-999.990000	47.000000	-35.600	-274.81	0.04066	0.23219	0.01159	-0.02591
1228.30	8.213180	-999.990000	-999.990000	47.000000	-35.279	-270.81	0.04066	0.23219	0.01159	-0.02591
1228.35	8.213870	-999.990000	-999.990000	47.000000	-36.088	-278.57	0.04066	0.23219	0.01159	-0.02591
1228.40	8.214630	-999.990000	-999.990000	47.000000	-36.299	-280.67	0.04066	0.23219	0.01159	-0.02591
1228.45	8.215470	-999.990000	-999.990000	47.000000	-34.410	-265.00	0.04066	0.23219	0.01159	-0.02591
1228.50	8.216230	-999.990000	-999.990000	47.000000	-33.794	-260.74	0.04066	0.23219	0.01159	-0.02591
1228.55	8.216790	-999.990000	-999.990000	47.000000	-34.184	-264.44	0.04066	0.23219	0.01159	-0.02591
1228.60	8.217490	-999.990000	-999.990000	47.000000	-34.637	-266.77	0.04066	0.23219	0.01159	-0.02591
1228.65	8.218270	-999.990000	-999.990000	47.000000	-36.855	-285.99	0.04066	0.23219	0.01159	-0.02591
1228.70	8.219030	-999.990000	-999.990000	47.000000	-35.828	-276.11	0.04066	0.23219	0.01159	-0.02591
1228.75	8.219600	-999.990000	-999.990000	47.000000	-33.600	-257.49	0.04066	0.23219	0.01159	-0.02591
1228.80	8.220280	-999.990000	-999.990000	47.000000	-32.910	-251.59	0.04066	0.23219	0.01159	-0.02591
1228.85	8.221330	-999.990000	-999.990000	47.000000	-34.177	-263.15	0.04066	0.23219	0.01159	-0.02591
1228.90	8.222340	-999.990000	-999.990000	47.000000	-35.606	-276.53	0.04066	0.23219	0.01159	-0.02591
1228.95	8.222910	-999.990000	-999.990000	47.000000	-34.762	-269.28	0.04066	0.23219	0.01159	-0.02591
1229.00	8.223670	-999.990000	-999.990000	47.000000	-33.595	-258.27	0.04066	0.23219	0.01159	-0.02591
1229.05	8.224370	-999.990000	-999.990000	47.000000	-34.221	-263.46	0.04066	0.23219	0.01159	-0.02591
1229.10	8.225010	-999.990000	-999.990000	47.000000	-35.140	-272.84	0.04066	0.23219	0.01159	-0.02591
1229.15	8.225920	-999.990000	-999.990000	47.000000	-35.174	-271.54	0.04066	0.23219	0.01159	-0.02591
1229.20	8.226410	-999.990000	-999.990000	47.000000	-35.314	-273.34	0.04066	0.23219	0.01159	-0.02591
1229.25	8.226870	-999.990000	-999.990000	47.000000	-34.071	-262.77	0.04066	0.23219	0.01159	-0.02591
1229.30	8.227560	-999.990000	-999.990000	47.000000	-33.526	-257.69	0.04066	0.23219	0.01159	-0.02591
1229.35	8.228260	-999.990000	-999.990000	47.000000	-34.744	-268.74	0.04066	0.23219	0.01159	-0.02591
1229.40	8.228830	-999.990000	-999.990000	47.000000	-35.382	-273.86	0.04066	0.23219	0.01159	-0.02591
1229.45	8.229650	-999.990000	-999.990000	47.000000	-34.982	-271.01	0.04066	0.23219	0.01159	-0.02591
1229.50	8.230280	-999.990000	-999.990000	47.000000	-34.703	-268.75	0.04066	0.23219	0.01159	-0.02591
1229.55	8.230730	-999.990000	-999.990000	47.000000	-35.409	-273.71	0.04066	0.23219	0.01159	-0.02591
1229.60	8.231260	-999.990000	-999.990000	47.000000	-35.774	-277.60	0.04066	0.23219	0.01159	-0.02591
1229.65	8.231890	-999.990000	-999.990000	47.000000	-34.792	-268.90	0.04066	0.23219	0.01159	-0.02591
1229.70	8.232750	-999.990000	-999.990000	47.000000	-35.208	-273.17	0.04066	0.23219	0.01159	-0.02591
1229.75	8.233580	-999.990000	-999.990000	47.000000	-36.187	-281.36	0.04066	0.23219	0.01159	-0.02591
1229.80	8.234420	-999.990000	-999.990000	47.000000	-35.736	-276.88	0.04066	0.23219	0.01159	-0.02591
1229.85	8.235280	-999.990000	-999.990000	47.000000	-35.111	-271.63	0.04066	0.23219	0.01159	-0.02591
1229.90	8.236080	-999.990000	-999.990000	47.000000	-34.531	-266.49	0.04066	0.23219	0.01159	-0.02591
1229.95	8.237470	-999.990000	-999.990000	47.000000	-34.368	-264.30	0.04066	0.23219	0.01159	-0.02591
1230.00	8.238250	-999.990000	-999.990000	47.000000	-34.521	-266.08	0.04066	0.23219	0.01159	-0.02591
1230.05	8.238680	-999.990000	-999.990000	47.000000	-35.032	-270.36	0.04066	0.23219	0.01159	-0.02591
1230.10	8.239170	-999.990000	-999.990000	47.000000	-35.945	-277.65	0.04066	0.23219	0.01159	-0.02591
1230.15	8.239850	-999.990000	-999.990000	47.000000	-35.957	-277.20	0.04066	0.23219	0.01159	-0.02591
1230.20	8.240670	-999.990000	-999.990000	47.000000	-37.807	-294.22	0.04066	0.23219	0.01159	-0.02591
1230.25	8.241470	-999.990000	-999.990000	47.000000	-37.760	-292.24	0.04066	0.23219	0.01159	-0.02591
1230.30	8.242200	-999.990000	-999.990000	47.000000	-37.472	-289.88	0.04066	0.23219	0.01159	-0.02591
1230.35	8.242870	-999.990000	-999.990000	47.000000	-36.146	-278.77	0.04066	0.23219	0.01159	-0.02591
1230.40	8.243820	-999.990000	-999.990000	48.000000	-33.607	-256.79	0.04066	0.23219	0.01159	-0.02591
1230.45	8.244620	-999.990000	-999.990000	48.000000	-34.257	-264.30	0.04066	0.23219	0.01159	-0.02591
1230.50	8.245750	-999.990000	-999.990000	48.000000	-35.344	-272.54	0.04066	0.23219	0.01159	-0.02591
1230.55	8.247010	-999.990000	-999.990000	48.000000	-35.447	-273.44	0.04066	0.23219	0.01159	-0.02591
1230.60	8.248020	-999.990000	-999.990000	48.000000	-35.307	-273.64	0.04066	0.23219	0.01159	-0.02591
1230.65	8.248770	-999.990000	-999.990000	48.000000	-35.582	-277.99	0.04066	0.23219	0.01159	-0.02591
1230.70	8.249430	-999.990000	-999.990000	48.000000	-34.033	-263.24	0.04066	0.23219	0.01159	-0.02591
1230.75	8.250040	-999.990000	-999.990000	48.000000	-33.029	-254.46	0.04066	0.23219	0.01159	-0.02591
1230.80	8.250910	-999.990000	-999.990000	48.000000	-33.787	-261.43	0.04066	0.23219	0.01159	-0.02591
1230.85	8.251540	-999.990000	-999.990000	48.000000	-33.623	-259.03	0.04066	0.23219	0.01159	-0.02591
1230.90	8.252250	-999.990000	-999.990000	48.000000	-33.223	-256.05	0.03910	0.43429	-0.00345	0.12070
1230.95	8.253310	-999.990000	-999.990000	48.000000	-34.767	-269.34	0.03910	0.43429	-0.00345	0.12070
1231.00	8.254200	-999.990000	-999.990000	48.000000	-35.165	-272.25	0.03910	0.43429	-0.00345	0.12070
1231.05	8.254670	-999.990000	-999.990000	48.000000	-34.541	-266.10	0.03910	0.43429	-0.00345	0.12070
1231.10	8.255160	-999.990000	-999.990000	48.000000	-35.126	-270.39	0.03910	0.43429	-0.00345	0.12070
1231.15	8.255710	-999.990000	-999.990000	48.000000	-36.201	-279.44	0.03910	0.43429	-0.00345	0.12070
1231.20	8.256470	-999.990000	-999.990000	48.000000	-35.748	-275.11	0.03910	0.43429	-0.00345	0.12070
1231.25	8.257360	-999.990000	-999.990000	48.000000	-35.713	-275.89	0.03910	0.43429	-0.00345	0.12070
1231.30	8.258100	-999.990000	-999.990000	48.000000	-35.170	-271.69	0.03910	0.43429	-0.00345	0.12070
1231.35	8.258700	-999.990000	-999.990000	48.000000	-34.112	-263.15	0.03910	0.43429	-0.00345	0.12070
1231.40	8.259310	-999.990000	-999.990000	48.000000	-34.124	-261.44	0.03910	0.43429	-0.00345	0.12070
1231.45	8.259910	-999.990000	-999.990000	48.000000	-35.310	-271.56	0.03910	0.43429	-0.00345	0.12070
1231.50	8.260650	-999.990000	-999.990000	48.000000	-35.908	-276.33	0.03910	0.43429	-0.00345	0.12070
1231.55	8.261410	-999.990000	-999.990000	48.000000	-37.418	-290.83	0.03910	0.43429	-0.00345	0.12070
1231.60	8.262090	-999.990000	-999.990000	48.000000	-36.311	-281.19	0.03910	0.43429	-0.00345	0.12070
1231.65	8.262490	-999.990000	-999.990000	48.000000	-33.869	-261.52	0.03910	0.43429	-0.00345	0.12070
1231.70	8.262900	-999.990000	-999.990000	48.000000	-32.410	-249.03	0.03910	0.43429	-0.00345	0.12070
1231.75	8.263260	-999.990000	-999.990000	48.000000	-32.350	-249.53	0.03910	0.43429	-0.00345	0.12070
1231.80	8.263630	-999.990000	-999.990000	48.000000	-33.797	-261.64	0.03910	0.43429	-0.00345	0.12070
1231.85	8.264000	-999.990000	-999.990000	48.000000	-35.006	-271.25	0.03910	0.43429	-0.00345	0.12070
1231.90	8.264900	-999.990000	-999.990000	48.000000	-34.530	-265.65	0.03910	0.43429	-0.00345	0.12070
1231.95	8.265620	-999.990000	-999.990000	48.000000	-34.401	-265.23	0.03910	0.43429	-0.00345	0.12070
1232.00	8.266290	-999.990000	-999.990000	48.000000	-34.368	-265.98	0.03910	0.43429	-0.00345	0.12070
1232.05	8.266920	-999.990000	-999.990000	48.000000	-33.388	-256.83	0.03910	0.43429	-0.00345	0.12070
1232.10	8.267920	-999.990000	-999.990000	48.000000	-33.890	-260.93	0.03910	0.43429	-0.00345	0.12070
1232.15	8.268970	-999.990000	-999.990000	48.000000	-35.399	-273.98	0.03910	0.43429	-0.00345	0.12070
1232.20	8.269770	-999.990000	-999.990000	48.000000	-34.738	-267.46	0.03910	0.43429	-0.00345	0.12070
1232.25	8.270370	-999.990000	-999.990000	48.000000	-33.899	-261.85	0.03910	0.43429	-0.00345	0.12070
1232.30	8.270900	-999.990000	-999.990000	48.000000	-33.758	-261.01	0.03910	0.43429	-0.00345	0.12070
1232.35	8.271320	-999.990000	-999.990000	48.000000	-34.973	-270.65	0.03910	0.43429	-0.00345	0.12070
1232.40	8.271710	-999.990000	-999.990000	48.000000	-35.710	-275.81	0.03910	0.43429	-0.00345	0.12070
1232.45	8.272150	-999.990000	-999.990000	48.000000	-34.824	-268.40	0.03910	0.43429	-0.00345	0.12070
1232.50	8.272730	-999.990000	-999.990000	48.000000	-34.351	-264.64	0.03910	0.43429	-0.00345	0.12070
1232.55	8.273370	-999.990000	-999.990000	48.000000	-34.107	-262.82	0.02067	0.22012	0.00051	-0.08882
1232.60	8.274090	-999.990000	-999.990000	48.000000	-34.329	-265.96	0.02067	0.22012	0.00051	-0.08882
1232.65	8.274990	-999.990000	-999.990000	48.000000	-34.114	-263.99	0.02067	0.22012	0.00051	-0.08882
1232.70	8.275890	-999.990000	-999.990000	48.000000	-33.473	-259.78	0.02067	0.22012	0.00051	-0.08882
1232.75	8.276550	-999.990000	-999.990000	48.000000	-32.559	-252.06	0.02067	0.22012	0.00051	-0.08882
1232.80	8.277180	-999.990000	-999.990000	48.000000	-32.016	-245.65	0.02067	0.22012	0.00051	-0.08882
1232.85	8.277820	-999.990000	-999.990000	48.000000	-32.826	-251.32	0.02067	0.22012	0.00051	-0.08882
