Age_GICC05+GICC05ext	d18	dD
101.081000	-38.283	-295.41
101.101000	-37.831	-292.01
101.121000	-37.995	-293.74
101.141000	-38.433	-296.76
101.161000	-38.278	-295.40
101.181000	-38.120	-294.78
101.201000	-38.214	-295.70
101.221000	-38.221	-295.60
101.241000	-37.953	-293.10
101.261000	-37.889	-292.48
101.281000	-37.858	-292.22
101.301000	-37.940	-292.93
101.321000	-37.586	-290.10
101.341000	-37.566	-289.92
101.361000	-37.594	-290.34
101.381000	-37.719	-291.49
101.401000	-37.814	-292.06
101.421000	-37.856	-292.50
101.441000	-37.866	-292.25
101.461000	-37.961	-292.70
101.481000	-38.144	-293.89
101.501000	-38.481	-296.70
101.521000	-38.670	-297.61
101.541000	-38.314	-295.27
101.561000	-38.569	-296.72
101.581000	-38.443	-296.07
101.601000	-38.192	-294.36
101.621000	-37.929	-292.68
101.641000	-37.862	-292.33
101.661000	-37.965	-292.60
101.681000	-38.030	-293.02
101.701000	-38.190	-294.53
101.721000	-38.197	-294.69
101.741000	-38.126	-294.30
101.761000	-38.039	-293.60
101.781000	-37.860	-292.26
101.801000	-38.025	-293.14
101.821000	-37.891	-292.00
101.841000	-38.030	-293.30
101.861000	-37.947	-292.87
101.881000	-37.964	-292.84
101.901000	-37.831	-291.58
101.921000	-37.870	-291.88
101.941000	-37.842	-291.94
101.961000	-37.655	-290.51
101.981000	-37.514	-289.27
102.001000	-37.379	-288.37
102.021000	-37.538	-289.66
102.041000	-37.036	-285.55
102.061000	-37.615	-290.10
102.081000	-38.477	-297.49
102.101000	-38.320	-295.97
102.121000	-38.302	-295.50
102.141000	-37.727	-290.44
102.161000	-37.641	-289.70
102.181000	-37.657	-290.15
102.201000	-37.755	-291.24
102.221000	-37.731	-290.91
102.241000	-37.825	-291.90
102.261000	-37.481	-289.81
102.281000	-37.417	-289.11
102.301000	-37.799	-291.38
102.321000	-37.560	-289.78
102.341000	-37.710	-291.26
102.361000	-37.596	-290.54
102.381000	-37.530	-289.97
102.401000	-37.566	-290.13
102.421000	-37.741	-291.61
102.441000	-37.422	-288.62
102.461000	-36.910	-284.81
102.481000	-37.032	-285.73
102.501000	-37.485	-288.16
102.521000	-37.718	-290.10
102.541000	-37.891	-291.28
102.561000	-37.717	-290.49
102.581000	-37.248	-286.86
102.601000	-36.831	-283.61
102.621000	-37.230	-286.97
102.641000	-37.747	-290.60
102.661000	-37.160	-286.38
102.681000	-36.548	-281.95
102.701000	-37.098	-286.13
102.721000	-37.244	-286.80
102.741000	-37.277	-287.78
102.761000	-37.394	-288.70
102.781000	-37.486	-289.30
102.801000	-37.791	-291.58
102.821000	-37.899	-292.26
102.841000	-37.952	-292.89
102.861000	-37.455	-289.07
102.881000	-36.842	-284.37
102.901000	-37.162	-287.21
102.921000	-37.812	-292.48
102.941000	-37.773	-291.78
102.961000	-37.714	-290.81
102.981000	-37.796	-291.52
103.001000	-37.746	-291.47
103.021000	-37.636	-290.61
103.041000	-37.668	-290.22
103.061000	-37.585	-289.91
103.081000	-37.444	-289.05
103.101000	-37.358	-288.64
103.121000	-37.401	-288.49
103.141000	-37.351	-288.09
103.161000	-37.485	-289.58
103.181000	-36.936	-285.29
103.201000	-36.913	-285.22
103.221000	-36.864	-284.29
103.241000	-37.090	-286.18
103.261000	-37.271	-288.24
103.281000	-37.335	-288.75
103.301000	-37.269	-288.43
103.321000	-37.373	-288.77
103.341000	-37.121	-286.97
103.361000	-37.179	-287.29
103.381000	-37.210	-287.25
103.401000	-37.385	-288.41
103.421000	-37.187	-287.46
103.441000	-37.090	-286.47
103.461000	-37.216	-287.30
103.481000	-37.817	-291.78
103.501000	-38.333	-296.05
103.521000	-37.671	-290.99
103.541000	-37.313	-287.78
103.561000	-37.694	-291.06
103.581000	-37.289	-287.95
103.601000	-37.079	-286.20
103.621000	-37.580	-290.14
103.641000	-36.987	-286.38
103.661000	-36.740	-284.16
103.681000	-37.302	-288.22
103.701000	-37.373	-288.77
103.721000	-37.416	-289.18
103.741000	-37.633	-290.92
103.761000	-37.872	-292.26
103.781000	-37.495	-289.22
103.801000	-37.203	-286.67
103.821000	-37.046	-285.43
103.841000	-36.893	-284.42
103.861000	-37.236	-287.19
103.881000	-37.917	-292.63
103.901000	-37.933	-293.02
103.921000	-37.599	-290.38
103.941000	-37.414	-288.66
103.961000	-37.655	-290.73
103.981000	-37.209	-287.77
104.001000	-37.221	-287.04
104.021000	-37.477	-289.36
104.041000	-37.901	-292.33
104.061000	-39.273	-302.35
104.081000	-39.157	-301.32
104.101000	-39.580	-304.47
104.121000	-40.076	-308.58
104.141000	-40.148	-308.86
104.161000	-39.747	-305.13
104.181000	-39.494	-303.48
104.201000	-39.739	-305.54
104.221000	-39.142	-301.02
104.241000	-39.927	-307.46
104.261000	-39.145	-301.97
104.281000	-37.449	-289.53
104.301000	-38.681	-298.63
104.321000	-40.101	-309.39
104.341000	-39.586	-305.39
104.361000	-38.966	-301.12
104.381000	-39.268	-303.03
104.401000	-40.672	-313.33
104.421000	-40.468	-312.04
104.441000	-39.912	-308.21
104.461000	-39.467	-304.52
104.481000	-40.436	-311.87
104.501000	-40.848	-314.88
104.521000	-40.584	-312.14
104.541000	-40.531	-312.79
104.561000	-40.335	-310.30
104.581000	-40.309	-310.50
104.601000	-40.489	-311.74
104.621000	-40.781	-314.15
104.641000	-40.594	-313.08
104.661000	-40.221	-309.98
104.681000	-39.866	-307.67
104.701000	-40.229	-311.10
104.721000	-40.807	-315.34
104.741000	-40.573	-313.12
104.761000	-40.437	-312.89
104.781000	-40.099	-309.22
104.801000	-40.191	-310.02
104.821000	-40.338	-311.47
104.841000	-40.392	-311.39
104.861000	-40.569	-313.15
104.881000	-40.766	-314.85
104.901000	-40.613	-313.91
104.921000	-40.366	-311.84
104.941000	-40.633	-313.70
104.961000	-40.918	-316.10
104.981000	-40.545	-313.14
105.001000	-40.617	-313.89
105.021000	-40.682	-314.37
105.041000	-40.057	-309.24
105.061000	-39.830	-307.21
105.081000	-40.148	-310.00
105.101000	-40.819	-315.79
105.121000	-40.891	-316.34
105.141000	-40.340	-311.83
105.161000	-39.568	-306.05
105.181000	-39.041	-302.83
105.201000	-39.123	-303.17
105.221000	-38.801	-299.97
105.241000	-38.396	-296.90
105.261000	-38.305	-296.41
105.281000	-38.212	-295.91
105.301000	-38.267	-296.45
105.321000	-38.538	-298.48
105.341000	-38.015	-294.35
105.361000	-38.319	-296.81
105.381000	-38.348	-297.17
105.401000	-38.244	-295.72
105.421000	-38.065	-294.53
105.441000	-37.530	-291.02
105.461000	-37.604	-291.79
105.481000	-37.286	-289.17
105.501000	-36.958	-285.78
105.521000	-37.492	-290.29
105.541000	-37.613	-291.42
105.561000	-37.889	-293.91
105.581000	-38.334	-297.59
105.601000	-38.540	-298.81
105.621000	-37.720	-292.95
105.641000	-37.126	-287.80
105.661000	-37.398	-289.90
105.681000	-37.808	-293.20
105.701000	-37.821	-293.28
105.721000	-37.844	-293.46
105.741000	-37.974	-294.19
105.761000	-38.016	-295.16
105.781000	-37.773	-292.76
105.801000	-38.103	-295.21
105.821000	-37.377	-290.18
105.841000	-37.223	-288.90
105.861000	-37.754	-292.88
105.881000	-37.641	-291.85
105.901000	-37.728	-292.36
105.921000	-37.328	-289.54
105.941000	-37.244	-288.99
105.961000	-37.402	-290.58
105.981000	-37.444	-291.24
106.001000	-37.252	-289.26
106.021000	-37.166	-288.21
106.041000	-37.895	-293.71
106.061000	-37.924	-293.99
106.081000	-38.165	-296.38
106.101000	-37.816	-293.50
106.121000	-37.424	-290.46
106.141000	-37.143	-288.25
106.161000	-36.727	-285.21
106.181000	-36.612	-283.91
106.201000	-36.738	-285.29
106.221000	-36.768	-285.17
106.241000	-36.835	-285.63
106.261000	-37.129	-288.17
106.281000	-37.359	-289.99
106.301000	-37.255	-289.46
106.321000	-37.420	-290.14
106.341000	-37.133	-288.09
106.361000	-38.893	-301.58
106.381000	-39.659	-307.51
106.401000	-38.900	-301.77
106.421000	-38.130	-295.74
106.441000	-38.295	-297.17
106.461000	-38.242	-296.86
106.481000	-38.221	-296.44
106.501000	-38.321	-297.10
106.521000	-38.335	-297.26
106.541000	-38.168	-295.91
106.561000	-37.666	-291.93
106.581000	-37.602	-291.50
106.601000	-37.946	-294.24
106.621000	-37.835	-293.44
106.641000	-38.216	-297.26
106.661000	-38.080	-295.24
106.681000	-38.376	-297.62
106.701000	-38.382	-297.56
106.721000	-38.485	-297.60
106.741000	-38.354	-297.32
106.761000	-38.730	-300.79
106.781000	-39.228	-304.36
106.801000	-39.665	-307.89
106.821000	-39.593	-307.69
106.841000	-40.138	-312.03
106.861000	-42.053	-326.28
106.881000	-39.025	-303.70
106.901000	-39.606	-307.70
106.921000	-38.104	-296.21
106.941000	-37.969	-295.15
106.961000	-38.054	-296.02
106.981000	-37.932	-294.57
107.001000	-37.638	-292.43
107.021000	-38.017	-295.79
107.041000	-37.567	-291.61
107.061000	-37.456	-291.17
107.081000	-37.317	-289.52
107.101000	-37.761	-294.30
107.121000	-37.244	-289.41
107.141000	-37.495	-291.43
107.161000	-37.516	-291.47
107.181000	-37.218	-288.88
107.201000	-38.207	-296.65
107.221000	-37.569	-291.58
107.241000	-37.692	-292.70
107.261000	-37.597	-292.63
107.281000	-37.898	-294.42
107.301000	-37.835	-294.02
107.321000	-37.591	-292.12
107.341000	-37.264	-289.70
107.361000	-37.247	-289.35
107.381000	-37.591	-292.82
107.401000	-36.767	-285.68
107.421000	-36.937	-286.84
107.441000	-37.498	-291.51
107.461000	-37.240	-289.49
107.481000	-37.118	-288.29
107.501000	-37.344	-290.26
107.521000	-38.176	-297.33
107.541000	-37.841	-294.41
107.561000	-37.840	-294.61
107.581000	-37.464	-291.90
107.601000	-36.941	-286.78
107.621000	-37.038	-287.55
107.641000	-37.551	-291.64
107.661000	-37.187	-289.03
107.681000	-37.455	-291.02
107.701000	-37.635	-292.20
107.721000	-37.457	-290.93
107.741000	-37.242	-288.95
107.761000	-37.320	-289.67
107.781000	-37.491	-291.22
107.801000	-37.418	-290.83
107.821000	-37.413	-291.13
107.841000	-38.338	-297.43
107.861000	-38.102	-295.72
107.881000	-37.414	-290.57
107.901000	-37.698	-292.69
107.921000	-37.780	-293.76
107.941000	-37.906	-294.27
107.961000	-37.944	-294.73
107.981000	-37.690	-292.52
108.001000	-37.572	-291.90
108.021000	-37.433	-290.81
108.041000	-37.626	-291.83
108.061000	-37.576	-291.85
108.081000	-36.807	-285.57
108.101000	-37.901	-294.12
108.121000	-37.618	-293.69
108.141000	-37.458	-291.95
108.161000	-37.844	-294.43
108.181000	-39.738	-308.38
108.201000	-41.197	-319.93
108.221000	-39.205	-304.80
108.241000	-38.519	-299.95
108.261000	-39.941	-310.92
108.281000	-39.942	-311.77
108.301000	-40.090	-312.49
108.321000	-40.040	-311.99
108.341000	-40.233	-312.40
108.361000	-40.000	-310.14
108.381000	-40.119	-312.67
108.401000	-41.624	-324.22
108.421000	-41.677	-324.00
108.441000	-41.418	-322.30
108.461000	-42.644	-331.94
108.481000	-42.579	-331.35
108.501000	-42.086	-327.04
108.521000	-41.994	-326.28
108.541000	-41.610	-323.81
108.561000	-41.556	-322.74
108.581000	-42.198	-328.03
108.601000	-42.496	-329.20
108.621000	-41.972	-324.86
108.641000	-42.285	-327.13
108.661000	-42.458	-328.54
108.681000	-43.431	-337.17
108.701000	-43.500	-337.24
108.721000	-41.711	-323.40
108.741000	-43.441	-336.24
108.761000	-43.449	-336.39
108.781000	-43.261	-335.12
108.801000	-43.027	-333.31
108.821000	-42.831	-330.98
108.841000	-42.685	-329.40
108.861000	-42.710	-330.43
108.881000	-42.160	-326.87
108.901000	-41.320	-320.48
108.921000	-42.672	-330.77
108.941000	-42.797	-331.62
108.961000	-42.705	-330.79
108.981000	-42.732	-331.10
109.001000	-42.896	-332.75
109.021000	-43.060	-334.40
109.041000	-42.907	-333.25
109.061000	-42.513	-329.94
109.081000	-42.118	-326.63
109.101000	-42.063	-326.21
109.121000	-42.175	-327.20
109.141000	-42.286	-328.20
109.161000	-41.982	-326.22
109.181000	-42.068	-326.62
109.201000	-42.547	-329.51
109.221000	-42.495	-328.73
109.241000	-42.431	-327.85
109.261000	-42.392	-327.24
109.281000	-42.380	-326.94
109.301000	-42.369	-326.64
109.321000	-42.632	-329.22
109.341000	-42.909	-331.97
109.361000	-43.089	-333.78
109.381000	-43.025	-333.28
109.401000	-42.961	-332.78
109.421000	-42.728	-331.15
109.441000	-42.393	-328.83
109.461000	-42.551	-329.75
109.481000	-42.757	-331.03
109.501000	-42.673	-330.46
109.521000	-42.590	-329.90
109.541000	-42.507	-329.34
109.561000	-42.429	-328.77
109.581000	-42.351	-328.19
109.601000	-42.273	-327.62
109.621000	-42.224	-327.20
109.641000	-42.238	-327.09
109.661000	-42.252	-326.98
109.681000	-42.266	-326.87
109.701000	-42.238	-326.70
109.721000	-42.170	-326.46
109.741000	-42.101	-326.23
109.761000	-42.033	-325.99
109.781000	-41.964	-325.75
109.801000	-42.082	-326.43
109.821000	-42.201	-327.11
109.841000	-42.320	-327.80
109.861000	-42.439	-328.48
109.881000	-42.501	-328.84
109.901000	-42.470	-328.64
109.921000	-42.439	-328.44
109.941000	-42.408	-328.24
109.961000	-42.377	-328.04
109.981000	-42.346	-327.85
110.001000	-42.315	-327.65
110.021000	-42.284	-327.45
110.041000	-42.253	-327.25
110.061000	-42.245	-327.25
110.081000	-42.314	-327.89
110.101000	-42.383	-328.54
110.121000	-42.405	-328.79
110.141000	-42.322	-328.19
110.161000	-42.239	-327.58
110.181000	-42.157	-326.97
110.201000	-42.074	-326.37
110.221000	-41.992	-325.76
110.241000	-41.909	-325.15
110.261000	-41.826	-324.55
110.281000	-41.744	-323.94
110.301000	-41.661	-323.33
110.321000	-41.579	-322.72
110.341000	-41.496	-322.12
110.361000	-41.830	-324.54
110.381000	-42.191	-327.17
110.401000	-42.534	-329.66
110.421000	-42.426	-328.82
110.441000	-42.318	-327.98
110.461000	-42.211	-327.13
110.481000	-42.103	-326.29
110.501000	-41.995	-325.45
110.521000	-41.888	-324.61
110.541000	-41.780	-323.77
110.561000	-41.672	-322.93
110.581000	-41.564	-322.09
110.601000	-41.457	-321.25
110.621000	-41.349	-320.40
110.641000	-41.559	-321.99
110.661000	-41.948	-324.95
110.681000	-42.338	-327.91
110.701000	-41.724	-323.19
110.721000	-40.808	-316.18
110.741000	-40.295	-312.27
110.761000	-40.818	-316.38
110.781000	-40.618	-315.08
110.801000	-40.075	-311.22
110.821000	-39.531	-307.36
110.841000	-38.987	-303.50
110.861000	-39.874	-308.91
110.881000	-39.861	-308.81
110.901000	-39.848	-308.71
110.921000	-39.835	-308.61
110.941000	-39.822	-308.51
110.961000	-39.810	-308.41
110.981000	-39.797	-308.31
111.001000	-39.784	-308.22
111.021000	-39.771	-308.12
111.041000	-39.758	-308.02
111.061000	-39.746	-307.92
111.081000	-39.733	-307.82
111.101000	-39.720	-307.72
111.121000	-39.707	-307.62
111.141000	-39.694	-307.52
111.161000	-39.682	-307.42
111.181000	-39.669	-307.32
111.201000	-39.656	-307.22
111.221000	-39.643	-307.12
111.241000	-39.630	-307.02
111.261000	-39.618	-306.92
111.281000	-39.605	-306.82
111.301000	-39.592	-306.72
111.321000	-39.579	-306.62
111.341000	-39.566	-306.52
111.361000	-39.554	-306.42
111.381000	-39.541	-306.32
111.401000	-39.528	-306.22
111.421000	-39.515	-306.13
111.441000	-39.503	-306.03
111.461000	-39.490	-305.93
111.481000	-39.477	-305.83
111.501000	-39.464	-305.73
111.521000	-39.451	-305.63
111.541000	-39.439	-305.53
111.561000	-39.426	-305.43
111.581000	-39.413	-305.33
111.601000	-39.400	-305.23
111.621000	-39.387	-305.13
111.641000	-39.375	-305.03
111.661000	-39.362	-304.93
111.681000	-39.349	-304.83
111.701000	-39.336	-304.73
111.721000	-39.323	-304.63
111.741000	-39.311	-304.53
111.761000	-39.298	-304.43
111.781000	-39.285	-304.33
111.801000	-39.272	-304.23
111.821000	-39.259	-304.14
111.841000	-39.247	-304.04
111.861000	-39.234	-303.94
111.881000	-39.221	-303.84
111.901000	-39.208	-303.74
111.921000	-39.195	-303.64
111.941000	-39.183	-303.54
111.961000	-39.170	-303.44
111.981000	-39.157	-303.34
112.001000	-39.144	-303.24
112.021000	-39.132	-303.14
112.041000	-39.119	-303.04
112.061000	-39.106	-302.94
112.081000	-39.093	-302.84
112.101000	-39.080	-302.74
112.121000	-39.068	-302.64
112.141000	-39.055	-302.54
112.161000	-39.042	-302.44
112.181000	-39.029	-302.34
112.201000	-39.016	-302.24
112.221000	-39.004	-302.15
112.241000	-38.991	-302.05
112.261000	-38.978	-301.95
112.281000	-38.965	-301.85
112.301000	-38.952	-301.75
112.321000	-38.940	-301.65
112.341000	-38.927	-301.55
112.361000	-38.914	-301.45
112.381000	-38.901	-301.35
112.401000	-38.888	-301.25
112.421000	-38.876	-301.15
112.441000	-38.863	-301.05
112.461000	-38.850	-300.95
112.481000	-38.837	-300.85
112.501000	-38.824	-300.75
112.521000	-38.812	-300.65
112.541000	-38.799	-300.55
112.561000	-38.786	-300.45
112.581000	-38.773	-300.35
112.601000	-38.760	-300.25
112.621000	-38.748	-300.15
112.641000	-38.735	-300.06
112.661000	-38.722	-299.96
112.681000	-38.709	-299.86
112.701000	-38.697	-299.76
112.721000	-38.684	-299.66
112.741000	-38.671	-299.56
112.761000	-38.658	-299.46
112.781000	-38.645	-299.36
112.801000	-38.633	-299.26
112.821000	-38.620	-299.16
112.841000	-38.607	-299.06
112.861000	-38.594	-298.96
112.881000	-38.581	-298.86
112.901000	-38.569	-298.76
112.921000	-38.556	-298.66
112.941000	-38.543	-298.56
112.961000	-38.530	-298.46
112.981000	-38.517	-298.36
113.001000	-38.505	-298.26
113.021000	-38.492	-298.16
113.041000	-38.479	-298.07
113.061000	-38.466	-297.97
113.081000	-38.453	-297.87
113.101000	-38.441	-297.77
113.121000	-38.428	-297.67
113.141000	-38.415	-297.57
113.161000	-38.402	-297.47
113.181000	-38.389	-297.37
113.201000	-38.377	-297.27
113.221000	-38.364	-297.17
113.241000	-38.351	-297.07
113.261000	-38.338	-296.97
113.281000	-38.326	-296.87
113.301000	-38.313	-296.77
113.321000	-38.300	-296.67
113.341000	-38.287	-296.57
113.361000	-38.274	-296.47
113.381000	-38.262	-296.37
113.401000	-38.249	-296.27
113.421000	-38.236	-296.17
113.441000	-38.223	-296.08
113.461000	-38.210	-295.98
113.481000	-38.198	-295.88
113.501000	-38.185	-295.78
113.521000	-38.172	-295.68
113.541000	-38.159	-295.58
113.561000	-38.146	-295.48
113.581000	-38.134	-295.38
113.601000	-38.121	-295.28
113.621000	-38.108	-295.18
113.641000	-38.095	-295.08
113.661000	-38.082	-294.98
113.681000	-38.070	-294.88
113.701000	-38.057	-294.78
113.721000	-38.044	-294.68
113.741000	-38.031	-294.58
113.761000	-38.018	-294.48
113.781000	-38.006	-294.38
113.801000	-37.993	-294.28
113.821000	-37.980	-294.18
113.841000	-37.967	-294.08
113.861000	-37.955	-293.99
113.881000	-37.942	-293.89
113.901000	-37.929	-293.79
113.921000	-37.916	-293.69
113.941000	-37.903	-293.59
113.961000	-37.891	-293.49
113.981000	-37.878	-293.39
114.001000	-37.865	-293.29
114.021000	-37.852	-293.19
114.041000	-37.839	-293.09
114.061000	-37.827	-292.99
114.081000	-37.814	-292.89
114.101000	-37.801	-292.79
114.121000	-37.788	-292.69
114.141000	-37.775	-292.59
114.161000	-37.763	-292.49
114.181000	-37.750	-292.39
114.201000	-37.737	-292.29
114.221000	-37.724	-292.19
114.241000	-37.711	-292.09
114.261000	-37.699	-292.00
114.281000	-37.686	-291.90
114.301000	-37.673	-291.80
114.321000	-37.660	-291.70
114.341000	-37.647	-291.60
114.361000	-37.635	-291.50
114.381000	-37.622	-291.40
114.401000	-37.609	-291.30
114.421000	-37.596	-291.20
114.441000	-37.584	-291.10
114.461000	-37.571	-291.00
114.481000	-37.558	-290.90
114.501000	-37.545	-290.80
114.521000	-37.532	-290.70
114.541000	-37.520	-290.60
114.561000	-37.507	-290.50
114.581000	-37.494	-290.40
114.601000	-37.481	-290.30
114.621000	-37.468	-290.20
114.641000	-37.456	-290.10
114.661000	-37.443	-290.01
114.681000	-37.430	-289.91
114.701000	-37.417	-289.81
114.721000	-37.404	-289.71
114.741000	-37.392	-289.61
114.761000	-37.379	-289.51
114.781000	-37.366	-289.41
114.801000	-37.353	-289.31
114.821000	-37.340	-289.21
114.841000	-37.328	-289.11
114.861000	-37.315	-289.01
114.881000	-37.302	-288.91
114.901000	-37.289	-288.81
114.921000	-37.276	-288.71
114.941000	-37.264	-288.61
114.961000	-37.251	-288.51
114.981000	-37.238	-288.41
115.001000	-37.225	-288.31
115.021000	-37.213	-288.21
115.041000	-37.200	-288.11
115.061000	-37.187	-288.01
115.081000	-37.174	-287.92
115.101000	-37.161	-287.82
115.121000	-37.149	-287.72
115.141000	-37.136	-287.62
115.161000	-37.123	-287.52
115.181000	-37.110	-287.42
115.201000	-37.097	-287.32
115.221000	-37.085	-287.22
115.241000	-37.072	-287.12
115.261000	-37.059	-287.02
115.281000	-37.046	-286.92
115.301000	-37.033	-286.82
115.321000	-37.021	-286.72
115.341000	-37.008	-286.62
115.361000	-36.995	-286.52
115.381000	-36.982	-286.42
115.401000	-36.969	-286.32
115.421000	-36.957	-286.22
115.441000	-36.944	-286.12
115.461000	-36.931	-286.02
115.481000	-36.918	-285.93
115.501000	-36.905	-285.83
115.521000	-36.893	-285.73
115.541000	-36.880	-285.63
115.561000	-36.867	-285.53
115.581000	-36.854	-285.43
115.601000	-36.842	-285.33
115.621000	-36.829	-285.23
115.641000	-36.816	-285.13
115.661000	-36.803	-285.03
115.681000	-36.790	-284.93
115.701000	-36.778	-284.83
115.721000	-36.765	-284.73
115.741000	-36.752	-284.63
115.761000	-36.739	-284.53
115.781000	-36.726	-284.43
115.801000	-36.714	-284.33
115.821000	-36.701	-284.23
115.841000	-36.688	-284.13
115.861000	-36.675	-284.03
115.881000	-36.662	-283.93
115.901000	-36.650	-283.84
115.921000	-36.637	-283.74
115.941000	-36.624	-283.64
115.961000	-36.611	-283.54
115.981000	-36.598	-283.44
116.001000	-36.586	-283.34
116.021000	-36.573	-283.24
116.041000	-36.560	-283.14
116.061000	-36.547	-283.04
116.081000	-36.534	-282.94
116.101000	-36.522	-282.84
116.121000	-36.509	-282.74
116.141000	-36.496	-282.64
116.161000	-36.483	-282.54
116.181000	-36.471	-282.44
116.201000	-36.458	-282.34
116.221000	-36.445	-282.24
116.241000	-36.432	-282.14
116.261000	-36.419	-282.04
116.281000	-36.407	-281.94
116.301000	-36.394	-281.85
116.321000	-36.381	-281.75
116.341000	-36.368	-281.65
116.361000	-36.355	-281.55
116.381000	-36.343	-281.45
116.401000	-36.330	-281.35
116.421000	-36.317	-281.25
116.441000	-36.304	-281.15
116.461000	-36.291	-281.05
116.481000	-36.279	-280.95
116.501000	-36.266	-280.85
116.521000	-36.253	-280.75
116.541000	-36.240	-280.65
116.561000	-36.227	-280.55
116.581000	-36.215	-280.45
116.601000	-36.202	-280.35
116.621000	-36.189	-280.25
116.641000	-36.176	-280.15
116.661000	-36.163	-280.05
116.681000	-36.151	-279.95
116.701000	-36.138	-279.86
116.721000	-36.125	-279.76
116.741000	-36.112	-279.66
116.761000	-36.100	-279.56
116.781000	-36.087	-279.46
116.801000	-36.074	-279.36
116.821000	-36.061	-279.26
116.841000	-36.048	-279.16
116.861000	-36.036	-279.06
116.881000	-36.023	-278.96
116.901000	-36.010	-278.86
116.921000	-35.997	-278.76
116.941000	-35.984	-278.66
116.961000	-35.972	-278.56
116.981000	-35.959	-278.46
117.001000	-35.946	-278.36
117.021000	-35.933	-278.26
117.041000	-35.920	-278.16
117.061000	-35.908	-278.06
117.081000	-35.895	-277.96
117.101000	-35.882	-277.86
117.121000	-35.869	-277.77
117.141000	-35.856	-277.67
117.161000	-35.844	-277.57
117.181000	-35.831	-277.47
117.201000	-35.818	-277.37
117.221000	-35.805	-277.27
117.241000	-35.792	-277.17
117.261000	-35.780	-277.07
117.281000	-35.767	-276.97
117.301000	-35.754	-276.87
117.321000	-35.741	-276.77
117.341000	-35.729	-276.67
117.361000	-35.716	-276.57
117.381000	-35.703	-276.47
117.401000	-35.690	-276.37
117.421000	-35.677	-276.27
117.441000	-35.665	-276.17
117.461000	-35.652	-276.07
117.481000	-35.639	-275.97
117.501000	-35.626	-275.87
117.521000	-35.613	-275.78
117.541000	-35.601	-275.68
117.561000	-35.588	-275.58
117.581000	-35.575	-275.48
117.601000	-35.562	-275.38
117.621000	-35.549	-275.28
117.641000	-35.537	-275.18
117.661000	-35.524	-275.08
117.681000	-35.511	-274.98
117.701000	-35.625	-275.84
117.721000	-35.943	-278.07
117.741000	-36.245	-280.89
117.761000	-36.465	-282.44
117.781000	-36.809	-284.78
117.801000	-36.761	-284.04
117.821000	-36.913	-285.10
117.841000	-37.139	-287.66
117.861000	-36.921	-285.40
117.881000	-36.716	-284.83
117.901000	-37.062	-286.83
117.921000	-36.742	-284.93
117.941000	-36.633	-283.45
117.961000	-36.335	-280.99
117.981000	-36.457	-282.70
118.001000	-37.205	-287.96
118.021000	-36.916	-286.59
118.041000	-37.097	-287.29
118.061000	-37.219	-287.97
118.081000	-36.927	-285.82
118.101000	-37.100	-286.76
118.121000	-36.778	-284.63
118.141000	-37.019	-286.33
118.161000	-36.952	-286.44
118.181000	-36.656	-283.61
118.201000	-36.801	-284.67
118.221000	-36.823	-284.34
118.241000	-36.811	-284.53
118.261000	-36.758	-284.36
118.281000	-37.091	-286.98
118.301000	-36.820	-284.39
118.321000	-37.377	-289.64
118.341000	-37.512	-290.50
118.361000	-37.154	-288.58
118.381000	-37.506	-290.82
118.401000	-37.373	-289.25
118.421000	-37.422	-290.08
118.441000	-37.341	-289.28
118.461000	-36.966	-285.93
118.481000	-36.862	-285.52
118.501000	-37.263	-288.43
118.521000	-37.432	-289.56
118.541000	-36.639	-283.08
118.561000	-36.717	-284.28
118.581000	-36.938	-285.72
118.601000	-36.697	-283.87
118.621000	-36.879	-285.00
118.641000	-36.487	-281.89
118.661000	-36.032	-278.81
118.681000	-36.323	-280.99
118.701000	-36.387	-281.13
118.721000	-35.635	-276.78
118.741000	-36.129	-278.60
118.761000	-36.238	-280.00
118.781000	-36.546	-280.49
118.801000	-36.158	-279.09
118.821000	-36.540	-281.06
118.841000	-35.772	-276.89
118.861000	-36.346	-280.99
118.881000	-37.457	-288.75
118.901000	-36.438	-281.79
118.921000	-36.462	-281.94
118.941000	-35.468	-273.64
118.961000	-36.345	-280.71
118.981000	-36.363	-281.08
119.001000	-36.107	-278.83
119.021000	-37.451	-289.67
119.041000	-36.276	-280.60
119.061000	-36.524	-283.47
119.081000	-36.005	-277.80
119.101000	-36.145	-278.96
119.121000	-35.892	-277.53
119.141000	-35.682	-276.00
119.161000	-35.965	-278.29
119.181000	-36.341	-281.01
119.201000	-35.412	-273.35
119.221000	-36.098	-278.67
119.241000	-34.965	-270.14
119.261000	-35.212	-272.22
119.281000	-35.772	-276.78
119.301000	-36.316	-280.50
119.321000	-35.040	-270.24
119.341000	-33.942	-262.60
119.361000	-34.420	-265.53
119.381000	-35.045	-270.96
119.401000	-34.294	-264.48
119.421000	-33.928	-262.57
119.441000	-34.676	-267.55
119.461000	-33.945	-262.26
119.481000	-34.794	-268.62
119.501000	-34.295	-265.95
119.521000	-34.017	-263.01
119.541000	-34.285	-264.40
119.561000	-34.130	-262.82
119.581000	-33.698	-260.63
119.601000	-34.401	-265.66
119.621000	-34.041	-262.68
119.641000	-33.928	-261.56
119.661000	-34.297	-264.42
119.681000	-34.822	-268.81
