Age_GICC05+AICC12	d18	dD
82.481000	-38.374	-296.92
82.501000	-36.701	-284.49
82.521000	-37.713	-292.79
82.541000	-37.349	-289.66
82.561000	-37.112	-287.26
82.581000	-36.341	-282.11
82.601000	-37.929	-294.32
82.621000	-38.462	-297.75
82.641000	-37.074	-287.72
82.661000	-38.242	-295.53
82.681000	-38.776	-300.72
82.701000	-38.019	-295.67
82.721000	-38.695	-300.13
82.741000	-37.728	-291.94
82.761000	-37.763	-292.12
82.781000	-38.371	-296.33
82.801000	-38.241	-296.54
82.821000	-38.476	-299.10
82.841000	-37.987	-295.00
82.861000	-37.641	-291.86
82.881000	-38.108	-295.82
82.901000	-38.120	-295.53
82.921000	-38.391	-298.41
82.941000	-39.194	-304.54
82.961000	-36.760	-283.82
82.981000	-37.882	-294.20
83.001000	-36.329	-281.33
83.021000	-37.296	-288.50
83.041000	-37.452	-290.08
83.061000	-37.591	-291.40
83.081000	-37.359	-289.59
83.101000	-36.784	-284.86
83.121000	-35.498	-274.62
83.141000	-37.541	-290.43
83.161000	-37.936	-295.31
83.181000	-37.729	-292.69
83.201000	-37.566	-291.72
83.221000	-37.049	-287.50
83.241000	-37.864	-294.97
83.261000	-37.038	-288.35
83.281000	-37.779	-292.46
83.301000	-38.197	-295.88
83.321000	-37.560	-290.09
83.341000	-37.254	-288.63
83.361000	-37.366	-289.41
83.381000	-37.996	-294.99
83.401000	-36.756	-284.85
83.421000	-37.080	-288.01
83.441000	-37.507	-290.53
83.461000	-37.399	-289.84
83.481000	-37.944	-294.38
83.501000	-36.854	-286.06
83.521000	-37.572	-291.15
83.541000	-36.739	-285.81
83.561000	-36.719	-285.13
83.581000	-37.766	-293.70
83.601000	-36.968	-287.18
83.621000	-38.151	-295.78
83.641000	-37.514	-289.93
83.661000	-38.803	-300.37
83.681000	-38.128	-295.48
83.701000	-36.447	-281.05
83.721000	-37.503	-290.53
83.741000	-38.352	-297.76
83.761000	-37.404	-290.12
83.781000	-37.465	-290.43
83.801000	-38.230	-296.07
83.821000	-36.803	-285.06
83.841000	-37.548	-291.19
83.861000	-37.637	-292.22
83.881000	-36.761	-284.22
83.901000	-35.704	-276.75
83.921000	-35.794	-277.50
83.941000	-38.015	-294.98
83.961000	-36.568	-282.33
83.981000	-37.283	-288.57
84.001000	-36.879	-285.40
84.021000	-36.893	-285.52
84.041000	-37.172	-288.55
84.061000	-35.678	-276.82
84.081000	-37.198	-289.86
84.101000	-34.766	-269.42
84.121000	-35.519	-276.81
84.141000	-35.215	-274.19
84.161000	-37.885	-294.90
84.181000	-36.286	-282.91
84.201000	-37.416	-290.23
84.221000	-38.814	-300.99
84.241000	-41.245	-320.38
84.261000	-39.283	-304.27
84.281000	-39.925	-309.62
84.301000	-39.618	-307.09
84.321000	-40.525	-314.72
84.341000	-40.380	-312.53
84.361000	-41.436	-320.13
84.381000	-40.589	-314.81
84.401000	-39.041	-301.91
84.421000	-39.078	-302.32
84.441000	-37.175	-289.55
84.461000	-37.890	-295.35
84.481000	-39.978	-310.63
84.501000	-40.557	-314.30
84.521000	-40.497	-314.20
84.541000	-39.340	-305.36
84.561000	-39.622	-306.26
84.581000	-38.993	-301.66
84.601000	-40.268	-312.11
84.621000	-40.059	-310.76
84.641000	-39.105	-303.16
84.661000	-41.116	-319.11
84.681000	-40.854	-317.02
84.701000	-39.276	-303.49
84.721000	-38.848	-300.45
84.741000	-39.613	-306.39
84.761000	-41.287	-319.99
84.781000	-41.226	-319.22
84.801000	-40.454	-313.12
84.821000	-40.428	-313.25
84.841000	-41.023	-317.24
84.861000	-41.381	-321.35
84.881000	-40.663	-315.40
84.901000	-40.065	-310.05
84.921000	-40.723	-315.94
84.941000	-41.016	-318.21
84.961000	-40.122	-311.03
84.981000	-41.076	-318.32
85.001000	-39.529	-306.66
85.021000	-41.935	-325.87
85.041000	-40.725	-316.24
85.061000	-40.885	-317.33
85.081000	-39.733	-308.19
85.101000	-42.683	-331.30
85.121000	-40.477	-313.62
85.141000	-41.528	-322.13
85.161000	-39.942	-310.08
85.181000	-40.743	-315.84
85.201000	-41.558	-322.32
85.221000	-40.512	-313.91
85.241000	-40.963	-317.35
85.261000	-40.414	-313.36
85.281000	-42.501	-330.45
85.301000	-40.755	-315.52
85.321000	-42.097	-327.80
85.341000	-41.162	-319.76
85.361000	-41.203	-319.08
85.381000	-41.261	-319.74
85.401000	-41.763	-323.98
85.421000	-41.045	-317.52
85.441000	-39.435	-306.07
85.461000	-40.861	-316.44
85.481000	-39.857	-309.13
85.501000	-41.106	-318.53
85.521000	-40.851	-317.16
85.541000	-40.154	-311.26
85.561000	-41.227	-319.55
85.581000	-41.703	-323.88
85.601000	-41.367	-321.23
85.621000	-42.072	-326.10
85.641000	-40.734	-315.66
85.661000	-40.961	-317.49
85.681000	-41.688	-323.71
85.701000	-41.833	-326.00
85.721000	-41.717	-324.23
85.741000	-40.380	-313.13
85.761000	-42.145	-327.00
85.781000	-42.082	-326.54
85.801000	-40.678	-315.79
85.821000	-42.118	-326.79
85.841000	-42.240	-327.42
85.861000	-42.540	-330.30
85.881000	-41.477	-321.06
85.901000	-41.295	-320.92
85.921000	-41.212	-319.31
85.941000	-40.943	-317.50
85.961000	-40.915	-317.76
85.981000	-41.481	-322.43
86.001000	-40.113	-311.42
86.021000	-41.553	-322.40
86.041000	-41.679	-323.38
86.061000	-40.902	-316.56
86.081000	-40.747	-315.47
86.101000	-42.768	-332.05
86.121000	-42.726	-331.43
86.141000	-41.827	-324.19
86.161000	-41.908	-324.90
86.181000	-41.895	-324.98
86.201000	-41.302	-319.78
86.221000	-41.742	-323.82
86.241000	-41.674	-323.24
86.261000	-42.067	-326.42
86.281000	-41.768	-324.28
86.301000	-42.759	-331.37
86.321000	-41.146	-318.62
86.341000	-41.002	-317.46
86.361000	-41.531	-321.93
86.381000	-40.986	-317.93
86.401000	-41.682	-323.15
86.421000	-41.772	-325.10
86.441000	-41.166	-318.68
86.461000	-40.997	-317.85
86.481000	-42.104	-327.00
86.501000	-41.686	-322.71
86.521000	-41.299	-320.89
86.541000	-41.259	-319.76
86.561000	-41.480	-321.72
86.581000	-41.931	-325.26
86.601000	-42.372	-329.40
86.621000	-42.175	-327.41
86.641000	-41.614	-323.90
86.661000	-41.578	-322.92
86.681000	-42.449	-329.52
86.701000	-41.314	-320.08
86.721000	-41.479	-321.11
86.741000	-41.892	-325.40
86.761000	-42.223	-327.78
86.781000	-42.142	-326.89
86.801000	-41.537	-322.05
86.821000	-42.771	-332.57
86.841000	-42.069	-327.11
86.861000	-41.712	-323.54
86.881000	-42.007	-325.91
86.901000	-41.563	-321.97
86.921000	-40.855	-316.12
86.941000	-41.221	-320.40
86.961000	-41.096	-318.87
86.981000	-41.487	-321.93
87.001000	-40.062	-310.25
87.021000	-42.258	-327.88
87.041000	-43.905	-340.98
87.061000	-42.443	-329.62
87.081000	-41.842	-323.90
87.101000	-42.482	-329.07
87.121000	-42.551	-329.26
87.141000	-42.671	-331.04
87.161000	-42.716	-331.24
87.181000	-41.512	-322.58
87.201000	-40.112	-311.55
87.221000	-39.681	-307.55
87.241000	-40.242	-312.24
87.261000	-39.716	-309.44
87.281000	-39.897	-310.74
87.301000	-38.473	-299.20
87.321000	-39.082	-303.89
87.341000	-39.150	-305.52
87.361000	-39.671	-309.67
87.381000	-39.054	-304.21
87.401000	-39.830	-310.16
87.421000	-39.534	-307.44
87.441000	-41.215	-320.68
87.461000	-40.246	-311.94
87.481000	-40.584	-315.51
87.501000	-40.660	-315.30
87.521000	-40.143	-311.85
87.541000	-39.971	-310.19
87.561000	-39.707	-308.05
87.581000	-39.616	-307.85
87.601000	-40.297	-312.79
87.621000	-40.504	-315.09
87.641000	-39.066	-304.30
87.661000	-39.564	-309.18
87.681000	-39.054	-304.57
87.701000	-38.457	-299.09
87.721000	-39.548	-307.41
87.741000	-37.929	-295.46
87.761000	-39.070	-303.49
87.781000	-39.950	-310.52
87.801000	-39.352	-304.58
87.821000	-40.099	-311.12
87.841000	-39.419	-305.47
87.861000	-39.465	-307.61
87.881000	-40.117	-312.85
87.901000	-37.787	-294.57
87.921000	-38.424	-298.63
87.941000	-38.124	-295.52
87.961000	-38.979	-303.28
87.981000	-40.322	-314.47
88.001000	-38.775	-301.64
88.021000	-40.056	-312.51
88.041000	-39.579	-308.16
88.061000	-39.924	-310.78
88.081000	-39.108	-304.71
88.101000	-39.130	-304.59
88.121000	-39.416	-306.28
88.141000	-38.694	-300.79
88.161000	-38.827	-302.59
88.181000	-39.736	-309.55
88.201000	-39.391	-307.21
88.221000	-38.479	-299.83
88.241000	-39.126	-304.29
88.261000	-38.114	-296.64
88.281000	-39.595	-307.02
88.301000	-39.326	-306.27
88.321000	-38.945	-303.13
88.341000	-40.227	-313.54
88.361000	-39.467	-307.56
88.381000	-39.900	-310.47
88.401000	-39.826	-309.51
88.421000	-40.293	-312.91
88.441000	-40.457	-314.29
88.461000	-40.684	-315.48
88.481000	-40.621	-315.70
88.501000	-39.921	-310.78
88.521000	-40.264	-313.11
88.541000	-38.685	-300.55
88.561000	-37.995	-295.67
88.581000	-38.852	-302.32
88.601000	-37.399	-290.72
88.621000	-38.240	-296.24
88.641000	-37.495	-291.59
88.661000	-38.524	-299.35
88.681000	-39.305	-305.45
88.701000	-38.884	-303.01
88.721000	-39.665	-308.15
88.741000	-38.418	-299.09
88.761000	-38.652	-300.71
88.781000	-38.936	-302.66
88.801000	-39.307	-305.65
88.821000	-39.654	-308.29
88.841000	-39.233	-304.98
88.861000	-39.187	-305.40
88.881000	-37.936	-295.64
88.901000	-38.351	-298.57
88.921000	-38.320	-298.94
88.941000	-36.911	-287.76
88.961000	-39.229	-306.01
88.981000	-38.240	-298.29
89.001000	-38.925	-302.79
89.021000	-37.843	-294.31
89.041000	-37.924	-294.71
89.061000	-38.688	-302.04
89.081000	-38.989	-304.15
89.101000	-38.087	-297.28
89.121000	-38.904	-303.32
89.141000	-38.458	-299.46
89.161000	-38.457	-299.17
89.181000	-38.338	-299.18
89.201000	-37.312	-290.49
89.221000	-37.812	-294.63
89.241000	-37.873	-294.71
89.261000	-37.555	-292.09
89.281000	-36.974	-287.33
89.301000	-37.430	-291.69
89.321000	-39.176	-304.75
89.341000	-39.181	-304.10
89.361000	-39.493	-307.93
89.381000	-38.578	-300.48
89.401000	-39.183	-304.58
89.421000	-38.767	-303.51
89.441000	-38.498	-300.81
89.461000	-38.642	-301.24
89.481000	-38.474	-300.61
89.501000	-38.704	-301.32
89.521000	-38.641	-300.23
89.541000	-39.899	-310.91
89.561000	-38.647	-300.29
89.581000	-37.714	-292.48
89.601000	-40.881	-317.60
89.621000	-40.423	-314.12
89.641000	-40.749	-316.05
89.661000	-40.486	-314.70
89.681000	-40.687	-315.87
89.701000	-39.919	-309.52
89.721000	-39.451	-305.88
89.741000	-39.391	-305.42
89.761000	-39.872	-310.01
89.781000	-40.983	-318.83
89.801000	-40.330	-313.81
89.821000	-41.305	-322.26
89.841000	-39.557	-307.77
89.861000	-41.097	-319.29
89.881000	-40.821	-317.89
89.901000	-40.353	-314.15
89.921000	-40.507	-316.11
89.941000	-39.410	-306.81
89.961000	-39.779	-309.45
89.981000	-39.724	-308.53
90.001000	-40.565	-316.10
90.021000	-40.598	-316.50
90.041000	-40.006	-310.87
90.061000	-39.732	-308.47
90.081000	-38.706	-300.64
90.101000	-40.682	-315.62
90.121000	-39.592	-307.56
90.141000	-39.709	-308.41
90.161000	-39.673	-307.81
90.181000	-39.380	-306.39
90.201000	-40.555	-315.36
90.221000	-41.539	-323.90
90.241000	-39.793	-308.92
90.261000	-40.707	-316.14
90.281000	-40.926	-318.37
90.301000	-40.508	-314.76
90.321000	-40.266	-313.17
90.341000	-40.193	-312.93
90.361000	-39.480	-307.14
90.381000	-40.005	-311.79
90.401000	-40.346	-313.39
90.421000	-40.854	-317.27
90.441000	-39.144	-303.57
90.461000	-39.483	-306.45
90.481000	-40.657	-315.56
90.501000	-40.664	-315.38
90.521000	-40.740	-315.91
90.541000	-40.585	-314.76
90.561000	-38.845	-300.61
90.581000	-39.677	-307.05
90.601000	-40.882	-316.44
90.621000	-40.272	-311.51
90.641000	-40.094	-310.44
90.661000	-40.402	-314.05
90.681000	-39.849	-308.72
90.701000	-39.747	-308.81
90.721000	-40.390	-313.44
90.741000	-40.584	-314.12
90.761000	-40.309	-312.68
90.781000	-41.033	-318.53
90.801000	-39.559	-307.15
90.821000	-39.283	-304.95
90.841000	-40.206	-311.62
90.861000	-39.820	-307.21
90.881000	-40.534	-313.86
90.901000	-40.431	-312.61
90.921000	-40.714	-315.24
90.941000	-40.259	-310.89
90.961000	-40.711	-315.01
90.981000	-41.265	-319.28
91.001000	-39.847	-308.09
91.021000	-39.944	-308.18
91.041000	-39.418	-305.54
91.061000	-39.833	-308.86
91.081000	-39.768	-308.82
91.101000	-40.193	-311.48
91.121000	-40.043	-310.13
91.141000	-40.577	-315.08
91.161000	-41.719	-324.01
91.181000	-40.660	-314.93
91.201000	-39.969	-309.94
91.221000	-40.036	-310.47
91.241000	-40.234	-312.30
91.261000	-39.461	-305.65
91.281000	-40.135	-311.05
91.301000	-39.950	-310.67
91.321000	-39.911	-309.12
91.341000	-39.508	-306.58
91.361000	-40.189	-311.82
91.381000	-39.224	-304.20
91.401000	-41.574	-322.82
91.421000	-41.390	-321.87
91.441000	-39.991	-310.93
91.461000	-39.092	-303.53
91.481000	-40.874	-318.11
91.501000	-40.500	-314.33
91.521000	-40.320	-313.11
91.541000	-39.568	-307.44
91.561000	-40.540	-315.66
91.581000	-40.906	-318.39
91.601000	-40.441	-313.98
91.621000	-40.151	-311.59
91.641000	-39.676	-308.55
91.661000	-38.399	-297.91
91.681000	-40.482	-314.01
91.701000	-40.825	-317.32
91.721000	-40.497	-314.69
91.741000	-39.238	-304.49
91.761000	-40.226	-311.79
91.781000	-40.723	-315.45
91.801000	-41.045	-318.44
91.821000	-39.927	-310.96
91.841000	-40.263	-312.71
91.861000	-40.112	-311.25
91.881000	-40.143	-311.40
91.901000	-39.876	-309.53
91.921000	-39.488	-306.24
91.941000	-40.375	-312.81
91.961000	-39.909	-309.79
91.981000	-40.209	-311.12
92.001000	-39.736	-307.75
92.021000	-40.130	-311.14
92.041000	-39.699	-307.16
92.061000	-40.279	-312.73
92.081000	-39.197	-303.44
92.101000	-40.575	-314.42
92.121000	-40.679	-315.63
92.141000	-41.004	-318.52
92.161000	-41.157	-319.56
92.181000	-41.068	-318.89
92.201000	-40.873	-317.26
92.221000	-39.948	-309.85
92.241000	-39.384	-305.00
92.261000	-40.587	-315.18
92.281000	-38.727	-300.44
92.301000	-39.745	-308.57
92.321000	-40.578	-316.05
92.341000	-40.420	-314.07
92.361000	-39.875	-309.69
92.381000	-39.912	-308.84
92.401000	-40.789	-316.76
92.421000	-40.712	-315.71
92.441000	-40.605	-314.72
92.461000	-40.506	-314.63
92.481000	-40.013	-310.88
92.501000	-40.502	-314.48
92.521000	-40.253	-312.44
92.541000	-40.220	-311.73
92.561000	-40.820	-316.04
92.581000	-39.364	-305.25
92.601000	-39.058	-302.48
92.621000	-39.436	-305.53
92.641000	-39.762	-308.11
92.661000	-40.249	-312.54
92.681000	-40.039	-310.16
92.701000	-39.469	-306.08
92.721000	-38.898	-301.32
92.741000	-39.513	-306.21
92.761000	-39.945	-309.86
92.781000	-40.056	-310.38
92.801000	-39.533	-305.77
92.821000	-40.842	-316.20
92.841000	-39.787	-307.50
92.861000	-41.130	-318.73
92.881000	-39.252	-304.12
92.901000	-40.887	-317.43
92.921000	-39.729	-307.62
92.941000	-39.923	-309.52
92.961000	-40.022	-310.47
92.981000	-39.263	-304.28
93.001000	-40.211	-311.89
93.021000	-39.748	-308.10
93.041000	-40.386	-313.25
93.061000	-39.673	-307.68
93.081000	-39.678	-307.84
93.101000	-39.149	-303.36
93.121000	-39.003	-301.91
93.141000	-39.898	-308.85
93.161000	-39.916	-308.65
93.181000	-39.993	-310.80
93.201000	-39.643	-307.11
93.221000	-39.979	-309.57
93.241000	-38.887	-301.47
93.261000	-40.015	-310.57
93.281000	-39.206	-303.13
93.301000	-39.280	-304.73
93.321000	-39.604	-306.69
93.341000	-39.521	-305.99
93.361000	-38.921	-301.03
93.381000	-39.373	-305.44
93.401000	-38.342	-296.45
93.421000	-39.667	-307.51
93.441000	-39.139	-303.30
93.461000	-39.486	-306.00
93.481000	-39.806	-308.67
93.501000	-40.230	-312.10
93.521000	-40.047	-310.99
93.541000	-40.308	-311.84
93.561000	-39.799	-308.87
93.581000	-39.769	-308.02
93.601000	-39.854	-308.38
93.621000	-39.866	-309.07
93.641000	-39.467	-305.62
93.661000	-39.021	-301.63
93.681000	-39.519	-306.23
93.701000	-39.726	-307.50
93.721000	-40.023	-310.36
93.741000	-39.291	-304.43
93.761000	-39.526	-306.13
93.781000	-39.972	-309.49
93.801000	-39.325	-304.09
93.821000	-38.995	-301.72
93.841000	-39.741	-307.74
93.861000	-39.091	-302.13
93.881000	-39.628	-307.06
93.901000	-39.587	-306.63
93.921000	-39.248	-303.23
93.941000	-39.197	-302.96
93.961000	-39.818	-308.28
93.981000	-39.783	-308.00
94.001000	-39.292	-304.15
94.021000	-38.787	-299.79
94.041000	-40.071	-310.04
94.061000	-39.446	-304.93
94.081000	-39.499	-305.76
94.101000	-39.456	-304.58
94.121000	-40.163	-310.72
94.141000	-39.057	-301.87
94.161000	-39.100	-302.73
94.181000	-39.405	-304.92
94.201000	-39.304	-303.74
94.221000	-40.251	-312.10
94.241000	-39.463	-305.93
94.261000	-38.799	-300.73
94.281000	-39.034	-302.27
94.301000	-39.205	-303.03
94.321000	-38.946	-301.07
94.341000	-39.657	-306.95
94.361000	-39.342	-304.48
94.381000	-40.563	-314.36
94.401000	-40.290	-312.10
94.421000	-38.719	-300.08
94.441000	-39.001	-302.65
94.461000	-40.707	-315.12
94.481000	-39.341	-304.70
94.501000	-39.469	-305.41
94.521000	-39.146	-302.70
94.541000	-39.366	-304.33
94.561000	-39.950	-308.23
94.581000	-39.058	-302.44
94.601000	-38.307	-296.28
94.621000	-39.576	-306.53
94.641000	-39.702	-307.13
94.661000	-38.970	-300.81
94.681000	-38.861	-299.85
94.701000	-38.971	-301.74
94.721000	-38.700	-299.20
94.741000	-40.842	-316.95
94.761000	-39.342	-304.73
94.781000	-39.333	-304.63
94.801000	-39.069	-302.49
94.821000	-38.931	-301.86
94.841000	-38.679	-300.05
94.861000	-38.600	-299.20
94.881000	-38.454	-297.83
94.901000	-38.118	-294.94
94.921000	-38.345	-296.59
94.941000	-38.546	-298.12
94.961000	-39.200	-303.30
94.981000	-39.361	-304.87
95.001000	-39.127	-302.48
95.021000	-39.168	-302.58
95.041000	-39.777	-308.11
95.061000	-39.815	-308.25
95.081000	-39.132	-302.62
95.101000	-38.838	-300.53
95.121000	-38.410	-297.08
95.141000	-38.143	-294.78
95.161000	-38.699	-299.24
95.181000	-38.788	-300.15
95.201000	-38.964	-301.36
95.221000	-39.046	-301.84
95.241000	-38.211	-295.36
95.261000	-38.075	-294.13
95.281000	-38.751	-299.24
95.301000	-38.850	-300.12
95.321000	-38.157	-295.13
95.341000	-37.855	-292.53
95.361000	-38.447	-297.74
95.381000	-38.469	-297.88
95.401000	-38.308	-296.48
95.421000	-38.548	-298.06
95.441000	-38.633	-298.88
95.461000	-38.272	-296.02
95.481000	-38.331	-296.55
95.501000	-38.614	-299.31
95.521000	-39.042	-302.23
95.541000	-38.889	-300.90
95.561000	-38.662	-299.17
95.581000	-38.355	-296.21
95.601000	-38.419	-296.82
95.621000	-38.512	-297.65
95.641000	-38.461	-297.35
95.661000	-38.375	-296.55
95.681000	-38.401	-296.36
95.701000	-38.662	-298.82
95.721000	-39.048	-301.63
95.741000	-39.106	-302.57
95.761000	-38.771	-299.70
95.781000	-38.370	-297.01
95.801000	-38.230	-296.58
95.821000	-38.428	-298.15
95.841000	-39.071	-302.87
95.861000	-38.966	-301.77
95.881000	-38.296	-296.74
95.901000	-38.487	-298.49
95.921000	-39.079	-302.99
95.941000	-39.254	-304.09
95.961000	-39.405	-305.53
95.981000	-39.202	-303.74
96.001000	-38.651	-299.12
96.021000	-38.075	-294.21
96.041000	-38.243	-295.47
96.061000	-38.693	-298.53
96.081000	-38.609	-298.70
96.101000	-38.589	-298.96
96.121000	-37.854	-293.16
96.141000	-36.805	-284.52
96.161000	-37.134	-287.20
96.181000	-37.631	-291.00
96.201000	-38.309	-296.69
96.221000	-38.539	-298.68
96.241000	-38.303	-296.48
96.261000	-38.235	-295.88
96.281000	-38.171	-295.46
96.301000	-38.252	-296.40
96.321000	-37.865	-293.44
96.341000	-38.052	-294.63
96.361000	-37.936	-293.55
96.381000	-37.591	-290.91
96.401000	-37.413	-289.82
96.421000	-37.107	-287.74
96.441000	-37.120	-287.81
96.461000	-37.175	-288.14
96.481000	-37.392	-290.21
96.501000	-37.242	-288.89
96.521000	-37.444	-290.47
96.541000	-37.283	-289.55
96.561000	-37.204	-288.64
96.581000	-38.199	-296.07
96.601000	-39.114	-303.62
96.621000	-39.170	-304.18
96.641000	-38.566	-298.87
96.661000	-38.850	-301.38
96.681000	-38.137	-295.46
96.701000	-37.342	-289.52
96.721000	-37.819	-292.76
96.741000	-38.635	-298.24
96.761000	-38.157	-294.56
96.781000	-37.775	-292.17
96.801000	-37.722	-291.79
96.821000	-37.946	-293.44
96.841000	-38.561	-299.24
96.861000	-37.885	-292.91
96.881000	-38.163	-294.75
96.901000	-38.597	-298.41
96.921000	-38.561	-298.48
96.941000	-38.804	-300.19
96.961000	-39.678	-307.58
96.981000	-39.342	-305.00
97.001000	-38.895	-301.09
97.021000	-38.923	-301.60
97.041000	-38.258	-296.65
97.061000	-38.297	-296.33
97.081000	-38.088	-295.03
97.101000	-38.400	-296.48
97.121000	-38.388	-296.95
97.141000	-38.437	-297.35
97.161000	-38.043	-294.19
97.181000	-38.280	-295.17
97.201000	-39.109	-301.37
97.221000	-39.183	-302.26
97.241000	-38.987	-301.15
97.261000	-38.345	-296.46
97.281000	-38.248	-295.79
97.301000	-38.506	-297.52
97.321000	-38.502	-297.36
97.341000	-39.459	-305.08
97.361000	-38.471	-297.15
97.381000	-37.801	-291.94
97.401000	-38.082	-293.67
97.421000	-38.308	-295.21
97.441000	-38.368	-295.94
97.461000	-38.239	-295.30
97.481000	-38.604	-298.03
97.501000	-38.241	-295.43
97.521000	-38.501	-297.21
97.541000	-38.506	-297.60
97.561000	-38.397	-296.55
97.581000	-38.272	-295.17
97.601000	-38.092	-293.63
97.621000	-38.389	-296.17
97.641000	-38.509	-297.28
97.661000	-38.189	-294.48
97.681000	-37.827	-291.49
97.701000	-37.929	-292.17
97.721000	-38.120	-294.06
97.741000	-37.977	-293.34
97.761000	-37.467	-289.24
97.781000	-37.889	-292.54
97.801000	-38.458	-296.93
97.821000	-38.011	-293.67
97.841000	-37.604	-290.60
97.861000	-38.059	-293.68
97.881000	-37.264	-287.34
97.901000	-37.950	-292.33
97.921000	-38.066	-293.98
97.941000	-37.722	-291.24
97.961000	-37.639	-290.53
97.981000	-36.821	-283.97
98.001000	-35.967	-277.28
98.021000	-36.246	-279.31
98.041000	-36.765	-283.28
98.061000	-37.460	-289.06
98.081000	-37.934	-293.18
98.101000	-38.173	-294.96
98.121000	-37.840	-292.05
98.141000	-38.147	-295.01
98.161000	-38.418	-296.98
98.181000	-37.895	-292.97
98.201000	-38.113	-294.60
98.221000	-38.710	-299.58
98.241000	-38.810	-300.35
98.261000	-38.805	-299.93
98.281000	-38.582	-298.02
98.301000	-38.225	-295.53
98.321000	-37.862	-292.54
98.341000	-37.733	-291.64
98.361000	-37.823	-292.30
98.381000	-37.745	-291.35
98.401000	-38.062	-294.57
98.421000	-38.579	-298.59
98.441000	-37.629	-291.22
98.461000	-37.381	-289.31
98.481000	-37.601	-290.40
98.501000	-37.665	-291.25
98.521000	-37.842	-292.85
98.541000	-38.077	-294.06
98.561000	-38.129	-294.64
98.581000	-38.733	-298.58
98.601000	-38.899	-299.77
98.621000	-38.999	-300.82
98.641000	-38.422	-296.41
98.661000	-38.010	-293.20
98.681000	-38.120	-294.25
98.701000	-38.422	-296.35
98.721000	-37.632	-290.33
98.741000	-37.581	-289.76
98.761000	-37.903	-292.75
98.781000	-38.102	-294.33
98.801000	-38.219	-295.30
98.821000	-38.509	-297.46
98.841000	-38.353	-296.10
98.861000	-38.241	-295.41
98.881000	-37.727	-291.20
98.901000	-37.422	-288.98
98.921000	-37.773	-291.65
98.941000	-37.956	-292.90
98.961000	-37.873	-292.19
98.981000	-37.537	-289.82
99.001000	-37.889	-292.58
99.021000	-38.150	-294.72
99.041000	-37.941	-293.38
99.061000	-38.496	-297.74
99.081000	-38.108	-294.61
99.101000	-38.131	-295.00
99.121000	-37.956	-293.19
99.141000	-37.830	-292.02
99.161000	-38.321	-295.69
99.181000	-37.651	-290.66
99.201000	-38.156	-295.00
99.221000	-38.406	-296.44
99.241000	-38.179	-294.97
99.261000	-38.186	-295.44
99.281000	-38.284	-296.18
99.301000	-37.955	-293.12
99.321000	-37.881	-292.41
99.341000	-37.911	-292.64
99.361000	-37.840	-292.21
99.381000	-37.460	-288.95
99.401000	-37.705	-291.19
99.421000	-37.581	-290.31
99.441000	-37.821	-292.23
99.461000	-37.846	-292.37
99.481000	-37.866	-292.26
99.501000	-37.975	-292.78
99.521000	-38.196	-294.29
99.541000	-38.541	-297.02
99.561000	-38.508	-296.55
99.581000	-38.472	-296.16
99.601000	-38.500	-296.41
99.621000	-38.261	-294.83
99.641000	-37.945	-292.73
99.661000	-37.861	-292.35
99.681000	-37.982	-292.69
99.701000	-38.002	-292.90
99.721000	-38.351	-295.79
99.741000	-38.019	-293.37
99.761000	-38.152	-294.53
99.781000	-37.918	-292.66
99.801000	-37.957	-292.76
99.821000	-37.919	-292.22
99.841000	-38.022	-293.23
99.861000	-37.950	-292.89
99.881000	-37.935	-292.57
99.901000	-37.829	-291.55
99.921000	-37.924	-292.36
99.941000	-37.690	-290.99
99.961000	-37.604	-289.92
99.981000	-37.408	-288.55
100.001000	-37.486	-289.25
100.021000	-37.119	-286.23
100.041000	-37.596	-289.95
100.061000	-38.455	-297.29
100.081000	-38.373	-296.36
100.101000	-38.038	-293.20
100.121000	-37.728	-290.40
100.141000	-37.552	-289.03
100.161000	-37.746	-291.11
100.181000	-37.744	-291.09
100.201000	-37.800	-291.62
100.221000	-37.515	-290.03
100.241000	-37.431	-289.19
100.261000	-37.751	-291.04
100.281000	-37.631	-290.41
100.301000	-37.623	-290.68
100.321000	-37.657	-290.99
100.341000	-37.418	-289.05
100.361000	-37.690	-291.12
100.381000	-37.564	-289.96
100.401000	-37.031	-285.69
100.421000	-36.991	-285.50
100.441000	-37.478	-288.10
100.461000	-37.737	-290.21
100.481000	-37.887	-291.36
100.501000	-37.626	-289.87
100.521000	-37.066	-285.35
100.541000	-36.794	-283.42
100.561000	-37.542	-289.31
100.581000	-37.488	-288.71
100.601000	-36.739	-283.33
100.621000	-36.986	-285.33
100.641000	-37.253	-286.73
100.661000	-37.259	-287.63
100.681000	-37.385	-288.62
100.701000	-37.558	-289.87
100.721000	-37.801	-291.61
100.741000	-37.939	-292.54
100.761000	-37.819	-291.91
100.781000	-37.134	-286.59
100.801000	-36.939	-285.29
100.821000	-37.644	-291.20
100.841000	-37.931	-293.24
100.861000	-37.646	-290.36
100.881000	-37.801	-291.52
100.901000	-37.748	-291.47
100.921000	-37.630	-290.55
100.941000	-37.657	-290.18
100.961000	-37.558	-289.73
100.981000	-37.379	-288.73
101.001000	-37.422	-288.96
101.021000	-37.345	-287.77
101.041000	-37.393	-288.69
101.061000	-37.248	-287.79
101.081000	-36.867	-284.81
101.101000	-36.875	-284.50
